    4.7918786297062499E-01   -1.2351014738062500E-02
    4.8944059886062496E-01   -1.4676647740437501E-02
    4.9931213308375005E-01   -1.6934521689687499E-02
    5.0879074602562502E-01   -1.9120208194874998E-02
    5.1786868042187495E-01   -2.1229956944625001E-02
    5.2653719539624999E-01   -2.3259748351437501E-02
    5.3478655250812501E-01   -2.5205493064187501E-02
    5.4260900844562499E-01   -2.7063241258687500E-02
    5.4999679059562501E-01   -2.8829462087625001E-02
    5.5694214657625007E-01   -3.0500335410125000E-02
    5.6343928494812501E-01   -3.2072669418562502E-02
    5.6948142717375005E-01   -3.3543052907124997E-02
    5.7506178983187495E-01   -3.4908144499624996E-02
    5.8017654242624994E-01   -3.6165380721437504E-02
    5.8481790746125006E-01   -3.7311300554624997E-02
    5.8898401189437499E-01   -3.8344018735999998E-02
    5.9267001929624996E-01   -3.9261021735125003E-02
    5.9587108486312501E-01   -4.0059915729187504E-02
    5.9858531113687508E-01   -4.0739164602187503E-02
    6.0080980574687504E-01   -4.1297124567312500E-02
    6.0254264953874992E-01   -4.1732569750750001E-02
    6.0378092837562503E-01   -4.2044167605499998E-02
    6.0452467184375003E-01   -4.2231495064812503E-02
    6.0477290252312499E-01   -4.2294194322750001E-02
